date,temperature,humidity,wind_speed,pressure,precipitation,cloud_cover
2017-07-31,26.2,52.2,3.9,1007.3,0.0,32.1
2017-08-01,29.4,46.8,4.2,1000.5,0.0,33.8
2017-08-02,27.4,49.7,2.5,1005.7,0.0,56.4
2017-08-03,25.8,45.7,11.3,1007.5,0.0,42.0
2017-08-04,28.2,42.3,1.2,996.1,0.0,22.5
2017-08-05,29.8,47.0,7.6,1001.1,0.0,53.1
2017-08-06,27.2,49.3,5.0,1009.2,0.0,39.2
2017-08-07,25.5,44.6,13.8,1008.7,0.0,23.2
2017-08-08,21.4,46.8,9.9,1008.5,0.0,36.1
2017-08-09,22.0,43.5,1.9,1006.5,0.0,43.3
2017-08-10,24.1,53.9,8.1,999.7,0.0,32.6
2017-08-11,23.1,47.0,7.0,998.1,0.0,26.7
2017-08-12,24.2,55.9,4.7,1006.9,0.0,64.0
2017-08-13,24.8,56.5,7.7,1015.5,0.0,49.4
2017-08-14,26.1,48.6,3.0,1007.6,0.0,33.9
2017-08-15,24.2,44.1,5.4,1013.5,0.0,33.1
2017-08-16,25.7,38.9,5.1,1001.8,0.0,31.8
2017-08-17,24.3,42.2,2.6,1009.8,0.0,30.3
2017-08-18,18.0,42.9,3.9,1008.0,0.0,46.4
2017-08-19,21.0,56.8,3.4,1006.3,0.0,47.8
2017-08-20,23.2,50.7,6.7,1012.6,0.0,47.3
2017-08-21,19.8,52.3,11.7,1010.0,0.0,43.1
2017-08-22,25.1,39.4,1.6,1001.0,0.0,29.0
2017-08-23,27.7,44.7,6.8,1007.1,0.0,43.7
2017-08-24,26.6,55.4,3.3,1003.6,5.2,84.5
2017-08-25,22.2,52.6,9.5,1002.2,0.0,26.2
2017-08-26,27.1,50.6,6.7,1002.0,6.2,70.4
2017-08-27,22.9,54.4,1.2,1019.3,0.0,64.9
2017-08-28,21.3,59.9,5.8,1015.9,0.0,45.5
2017-08-29,20.3,50.9,4.6,1000.3,0.0,45.4
2017-08-30,21.1,52.6,1.7,1009.0,4.6,85.0
2017-08-31,20.6,53.4,3.3,1009.6,0.0,32.3
2017-09-01,22.1,64.6,5.6,1008.1,11.6,80.9
2017-09-02,21.9,42.4,3.4,1006.2,0.0,16.7
2017-09-03,21.3,56.5,10.2,1013.6,0.0,47.6
2017-09-04,22.4,52.8,4.5,1014.0,0.0,46.6
2017-09-05,24.5,56.4,3.2,1013.5,0.0,52.8
2017-09-06,23.5,50.5,5.8,1010.4,0.0,56.3
2017-09-07,16.1,53.8,6.4,1015.5,0.0,44.4
2017-09-08,12.7,57.8,9.6,1012.4,0.0,36.3
2017-09-09,22.9,70.1,5.3,1001.2,0.9,81.3
2017-09-10,15.8,58.8,6.2,1004.6,0.0,41.2
2017-09-11,19.1,50.8,8.0,1006.7,0.0,42.8
2017-09-12,16.0,53.1,2.6,1011.5,3.6,96.6
2017-09-13,13.9,53.2,9.2,1007.1,0.0,42.5
2017-09-14,20.8,46.8,1.8,1004.5,0.0,50.5
2017-09-15,21.2,54.3,5.5,1008.0,0.0,43.2
2017-09-16,17.0,59.9,5.6,1016.3,0.0,38.3
2017-09-17,10.8,50.1,5.5,1016.8,0.0,31.9
2017-09-18,16.7,62.0,1.6,1007.8,0.0,44.7
2017-09-19,19.3,59.4,0.2,1011.1,5.4,78.2
2017-09-20,13.5,53.6,4.0,1007.1,0.0,47.6
2017-09-21,18.3,56.8,6.5,1007.0,0.0,40.2
2017-09-22,17.5,65.7,12.8,1003.5,5.4,93.6
2017-09-23,19.1,61.7,6.6,1013.1,0.0,62.1
2017-09-24,17.5,58.3,1.7,1010.3,0.0,45.7
2017-09-25,14.0,57.3,4.2,1012.7,0.0,56.5
2017-09-26,20.3,59.2,4.4,1014.4,0.0,29.7
2017-09-27,16.0,56.5,11.6,1007.5,0.0,22.9
2017-09-28,16.2,48.8,6.7,1014.7,0.0,47.1
2017-09-29,13.3,69.8,2.0,1023.8,0.0,85.5
2017-09-30,14.6,60.6,3.2,1008.3,0.0,72.6
2017-10-01,13.0,62.1,8.5,1006.2,0.0,51.1
2017-10-02,15.0,60.0,5.9,1006.7,0.0,40.0
2017-10-03,20.4,56.9,5.0,1012.2,0.0,63.8
2017-10-04,11.0,59.9,4.2,1023.7,0.0,56.5
2017-10-05,10.0,53.1,8.4,1024.0,0.0,58.6
2017-10-06,19.1,72.7,3.7,1015.2,0.2,86.9
2017-10-07,13.8,55.4,3.1,1018.0,0.0,49.1
2017-10-08,12.3,56.7,9.4,1016.7,4.9,68.0
2017-10-09,17.2,59.9,0.2,1015.5,7.9,62.5
2017-10-10,12.0,68.8,2.0,1016.0,0.0,66.2
2017-10-11,19.1,62.7,2.7,1006.9,4.3,78.1
2017-10-12,15.5,56.7,9.9,1021.3,0.0,36.7
2017-10-13,11.8,69.4,5.6,1021.3,0.0,45.5
2017-10-14,19.5,67.0,1.8,1006.9,4.7,88.9
2017-10-15,11.0,66.3,1.7,1018.2,0.0,57.0
2017-10-16,14.9,67.5,10.0,1020.4,10.6,82.6
2017-10-17,13.3,76.1,1.7,1015.9,0.0,59.4
2017-10-18,16.2,75.3,3.0,1011.4,0.0,73.0
2017-10-19,16.7,61.2,3.6,1019.3,0.7,56.4
2017-10-20,12.0,73.0,7.2,1015.8,8.6,99.3
2017-10-21,9.4,67.0,3.4,1012.7,2.7,91.7
2017-10-22,12.8,67.9,1.5,1008.3,0.0,45.6
2017-10-23,9.2,57.1,7.7,1001.2,0.0,27.8
2017-10-24,17.1,65.0,7.5,1021.8,13.1,90.9
2017-10-25,11.3,62.0,13.8,1010.7,0.0,40.3
2017-10-26,9.6,70.5,6.0,1020.5,0.8,100.0
2017-10-27,11.1,71.9,1.6,1010.4,11.1,100.0
2017-10-28,6.3,56.4,13.3,1018.2,0.0,50.7
2017-10-29,7.2,66.9,3.6,1019.1,0.1,85.9
2017-10-30,13.6,72.8,8.9,1007.5,0.0,60.7
2017-10-31,7.8,66.5,13.0,1021.4,0.0,39.5
2017-11-01,6.5,71.3,5.3,1016.3,0.0,58.5
2017-11-02,11.1,69.7,4.9,1017.7,3.9,85.1
2017-11-03,12.8,69.8,6.0,1021.4,8.6,83.5
2017-11-04,11.3,67.0,6.9,1018.6,2.4,90.9
2017-11-05,11.9,62.5,9.9,1014.1,0.0,53.8
2017-11-06,6.5,63.2,4.3,1027.0,0.0,61.0
2017-11-07,4.3,72.5,5.1,1018.1,12.8,88.1
2017-11-08,12.9,69.3,3.3,1014.5,0.0,65.3
2017-11-09,7.3,68.7,3.3,1016.0,2.9,88.8
2017-11-10,7.4,67.5,2.4,1010.7,1.5,93.4
2017-11-11,11.9,68.3,3.4,1007.9,11.2,87.5
2017-11-12,9.5,75.2,2.1,1013.0,0.5,100.0
2017-11-13,9.0,68.5,9.2,1010.9,2.7,64.1
2017-11-14,14.0,63.6,7.8,1012.1,2.6,89.9
2017-11-15,5.4,74.3,4.6,1021.9,0.0,72.8
2017-11-16,10.0,69.7,5.9,1013.5,0.0,47.0
2017-11-17,7.2,71.1,2.4,1018.0,5.2,100.0
2017-11-18,7.7,79.1,4.8,1014.1,0.0,69.3
2017-11-19,11.4,71.1,10.8,1027.5,0.0,59.9
2017-11-20,8.2,72.9,10.6,1024.0,4.5,96.6
2017-11-21,8.1,65.7,14.0,1015.2,0.0,64.6
2017-11-22,9.6,70.6,9.1,1017.1,0.0,62.0
2017-11-23,5.2,75.0,6.3,1011.2,0.0,66.0
2017-11-24,3.6,64.3,8.8,1017.6,0.0,62.7
2017-11-25,2.9,73.2,1.8,1016.1,0.0,72.9
2017-11-26,-0.0,72.9,8.4,1024.2,15.5,96.2
2017-11-27,11.9,72.7,9.4,1009.9,0.0,47.2
2017-11-28,2.4,77.8,4.8,1027.6,10.7,87.6
2017-11-29,4.9,74.5,5.2,1017.7,0.0,75.3
2017-11-30,4.6,80.3,4.0,1013.8,13.8,97.5
2017-12-01,6.3,68.1,4.7,1017.5,2.2,82.1
2017-12-02,7.7,73.8,5.7,1020.3,0.0,68.2
2017-12-03,7.7,73.7,6.1,1019.2,3.1,96.9
2017-12-04,3.3,68.1,2.4,1019.6,0.0,55.9
2017-12-05,4.5,78.3,2.8,1022.7,6.4,100.0
2017-12-06,5.7,85.3,7.8,1021.7,3.3,92.6
2017-12-07,4.1,73.7,6.5,1022.6,3.7,76.3
2017-12-08,9.5,76.4,2.6,1014.4,0.2,100.0
2017-12-09,6.1,74.4,4.5,1016.0,1.8,83.1
2017-12-10,6.8,70.5,15.3,1016.1,0.0,45.7
2017-12-11,6.5,65.0,0.5,1014.8,0.0,51.8
2017-12-12,7.9,70.7,0.2,1017.1,0.0,60.4
2017-12-13,4.9,67.3,0.5,1018.0,0.0,52.5
2017-12-14,0.4,82.9,19.2,1028.6,6.3,100.0
2017-12-15,5.4,73.9,2.0,1015.3,0.0,49.6
2017-12-16,2.2,72.8,3.9,1014.4,7.4,99.9
2017-12-17,2.6,79.0,7.4,1022.5,0.1,83.7
2017-12-18,5.9,69.0,7.1,1017.9,6.3,89.2
2017-12-19,7.8,70.8,4.1,1013.2,0.5,93.2
2017-12-20,4.1,75.1,12.5,1022.4,6.5,100.0
2017-12-21,4.9,79.9,8.6,1016.7,3.7,100.0
2017-12-22,9.0,77.3,2.9,1023.6,2.9,86.4
2017-12-23,4.6,76.1,2.1,1013.4,0.0,62.0
2017-12-24,11.7,75.3,5.6,1011.8,0.0,58.2
2017-12-25,5.6,76.9,8.9,1018.4,0.0,51.2
2017-12-26,-1.4,76.0,15.5,1028.0,4.8,100.0
2017-12-27,6.1,69.8,6.3,1013.9,9.4,82.2
2017-12-28,5.0,75.2,3.7,1019.9,2.4,96.7
2017-12-29,7.7,69.6,11.7,1010.8,1.5,88.5
2017-12-30,5.8,75.4,10.7,1022.2,3.7,84.0
2017-12-31,3.4,72.6,8.5,1015.5,0.0,50.6
2018-01-01,0.1,87.7,1.7,1023.5,2.7,100.0
2018-01-02,3.2,74.8,3.9,1022.3,0.0,51.7
2018-01-03,1.3,68.0,4.3,1010.8,0.0,67.8
2018-01-04,2.1,74.3,8.5,1020.5,0.2,100.0
2018-01-05,5.6,77.5,0.8,1015.2,1.3,100.0
2018-01-06,8.9,83.3,3.6,1018.6,0.0,76.8
2018-01-07,5.1,71.9,5.1,1013.6,6.0,92.6
2018-01-08,0.3,66.9,4.2,1017.4,1.2,76.5
2018-01-09,5.3,78.9,14.4,1023.9,18.7,100.0
2018-01-10,7.6,67.9,10.0,1022.3,1.9,100.0
2018-01-11,2.2,72.6,10.0,1014.4,3.8,89.2
2018-01-12,3.7,73.4,3.4,1027.7,0.0,63.0
2018-01-13,4.2,74.3,5.7,1005.5,10.8,86.2
2018-01-14,1.8,78.0,2.4,1020.7,7.8,94.7
2018-01-15,6.2,71.1,2.4,1011.0,1.1,78.5
2018-01-16,3.9,73.1,10.0,1020.4,0.0,60.2
2018-01-17,5.6,74.3,8.9,1016.4,1.9,98.6
2018-01-18,1.7,75.0,2.2,1014.6,5.9,98.3
2018-01-19,3.1,74.7,5.4,1015.2,8.5,97.2
2018-01-20,6.7,76.3,1.2,1013.2,6.8,71.9
2018-01-21,3.5,78.2,7.3,1019.1,12.5,98.7
2018-01-22,9.8,75.9,2.2,1020.5,10.0,100.0
2018-01-23,3.5,76.1,5.4,1028.5,0.0,66.0
2018-01-24,5.5,65.8,15.2,1016.9,0.0,67.2
2018-01-25,7.7,73.9,1.9,1018.1,1.8,92.9
2018-01-26,0.7,75.9,6.5,1026.1,5.1,99.9
2018-01-27,-0.2,77.1,4.9,1018.4,6.6,87.0
2018-01-28,0.6,69.8,1.8,1016.3,0.0,65.7
2018-01-29,9.1,69.9,2.7,1025.7,0.0,67.7
2018-01-30,3.7,70.2,6.9,1017.7,0.0,53.0
2018-01-31,13.2,75.6,4.2,1015.0,0.0,51.3
2018-02-01,3.9,78.0,12.7,1010.5,0.0,63.4
2018-02-02,6.3,70.6,7.1,1014.8,0.0,50.6
2018-02-03,10.4,77.0,2.1,1024.7,0.0,73.0
2018-02-04,12.0,73.0,9.2,1016.8,1.4,88.1
2018-02-05,12.2,71.6,9.9,1014.2,6.0,98.8
2018-02-06,9.8,71.0,6.1,1022.6,12.1,75.4
2018-02-07,9.4,75.6,7.5,1007.6,0.5,87.4
2018-02-08,8.2,73.4,6.1,1014.3,0.0,55.7
2018-02-09,8.9,83.0,11.5,1027.4,5.9,100.0
2018-02-10,5.0,67.2,10.6,1017.7,0.0,36.4
2018-02-11,4.4,73.8,1.2,1018.0,4.2,91.1
2018-02-12,7.0,68.4,1.1,1022.9,0.0,54.8
2018-02-13,6.6,66.6,4.3,1023.4,9.1,90.2
2018-02-14,5.9,70.7,8.8,1011.0,3.0,91.2
2018-02-15,9.5,71.2,11.2,1017.9,6.9,81.7
2018-02-16,10.4,84.9,3.8,1024.1,0.0,52.4
2018-02-17,8.0,69.2,4.2,1013.3,0.0,51.5
2018-02-18,12.3,64.3,4.0,1012.5,1.0,71.7
2018-02-19,4.6,71.1,4.7,1018.4,2.2,79.1
2018-02-20,7.6,59.2,5.6,1020.2,0.0,41.9
2018-02-21,6.2,68.9,3.5,1010.3,1.7,97.1
2018-02-22,2.9,69.3,3.9,1003.5,0.0,46.6
2018-02-23,8.4,72.9,6.6,1017.4,5.2,74.4
2018-02-24,8.5,73.6,1.6,1022.1,0.4,87.8
2018-02-25,13.5,66.0,16.2,1012.2,0.0,53.3
2018-02-26,11.1,67.6,8.6,1011.9,4.2,84.1
2018-02-27,6.3,64.3,12.3,1016.5,0.0,47.7
2018-02-28,15.1,62.3,2.3,1021.0,2.7,79.8
2018-03-01,13.3,69.2,3.1,1010.5,0.0,61.4
2018-03-02,11.6,61.1,0.4,1017.5,0.0,42.4
2018-03-03,9.4,65.2,5.2,1010.0,0.0,65.2
2018-03-04,7.3,62.0,5.3,1011.3,0.8,80.2
2018-03-05,9.3,69.5,6.2,1020.1,0.7,99.3
2018-03-06,13.9,75.6,1.0,1021.7,0.0,68.2
2018-03-07,16.4,59.8,4.9,1016.7,0.0,37.2
2018-03-08,15.6,56.8,6.4,1002.4,3.7,57.3
2018-03-09,9.7,65.2,7.1,1013.6,6.6,95.9
2018-03-10,8.0,65.7,3.2,1017.7,0.2,76.6
2018-03-11,12.0,66.5,17.8,1014.8,0.0,55.5
2018-03-12,6.4,62.9,4.2,1007.7,8.9,76.9
2018-03-13,12.9,63.9,5.6,1007.6,9.9,97.3
2018-03-14,11.7,66.5,3.8,1010.6,2.3,85.7
2018-03-15,10.9,69.6,3.2,1014.7,2.3,75.8
2018-03-16,7.7,54.4,8.0,1007.0,7.1,71.7
2018-03-17,14.3,62.0,1.0,1016.4,0.0,63.3
2018-03-18,11.3,64.7,8.4,1014.4,0.6,76.0
2018-03-19,9.6,58.8,5.5,1010.5,0.0,33.2
2018-03-20,4.7,71.8,4.4,1019.1,2.4,99.1
2018-03-21,13.5,59.7,1.7,1006.6,0.0,39.9
2018-03-22,19.1,62.4,5.2,1010.7,3.3,65.4
2018-03-23,18.9,65.2,7.9,1002.0,0.0,45.7
2018-03-24,12.8,59.2,5.7,1005.8,0.0,51.4
2018-03-25,12.5,52.6,4.8,1012.0,0.0,46.5
2018-03-26,16.0,59.5,4.1,1008.9,2.9,82.9
2018-03-27,11.8,66.5,3.5,1016.5,0.0,45.7
2018-03-28,15.9,59.4,1.8,1012.5,0.0,57.9
2018-03-29,17.5,56.6,7.8,1022.3,0.0,53.4
2018-03-30,19.1,65.2,6.0,1009.6,0.0,59.5
2018-03-31,15.3,58.7,8.2,996.4,0.0,37.6
2018-04-01,15.2,57.5,3.5,1002.7,0.0,41.0
2018-04-02,13.4,60.6,4.4,1007.8,4.4,83.4
2018-04-03,13.7,63.4,1.7,1030.6,0.0,58.9
2018-04-04,15.7,71.2,1.1,1012.4,0.0,50.7
2018-04-05,17.7,63.2,5.4,1017.2,2.3,100.0
2018-04-06,19.6,64.6,0.5,1015.7,0.0,52.9
2018-04-07,14.6,56.0,6.4,1006.9,0.0,55.2
2018-04-08,21.7,53.1,3.1,1000.7,5.1,60.4
2018-04-09,16.6,58.3,19.8,1015.4,0.3,80.1
2018-04-10,17.6,58.3,5.1,1000.6,0.0,35.3
2018-04-11,15.6,52.1,7.6,1017.6,0.0,43.3
2018-04-12,10.8,56.4,2.9,1014.5,1.1,80.7
2018-04-13,20.9,59.0,10.9,1013.1,0.0,53.9
2018-04-14,20.7,58.5,11.5,1011.7,0.0,40.9
2018-04-15,17.8,59.0,9.7,1013.4,0.0,30.5
2018-04-16,19.1,57.7,17.4,1011.5,0.0,50.6
2018-04-17,20.6,53.4,1.9,1011.6,0.0,39.2
2018-04-18,14.6,53.2,8.0,1013.4,0.0,38.9
2018-04-19,17.9,49.5,2.6,1004.7,0.0,30.0
2018-04-20,22.0,64.2,2.0,1007.5,2.7,83.3
2018-04-21,16.1,55.1,4.9,1023.3,2.3,74.7
2018-04-22,20.9,53.6,6.0,1011.6,0.0,53.9
2018-04-23,16.2,49.9,4.6,1018.1,0.0,19.4
2018-04-24,21.8,69.0,1.5,1004.7,0.8,75.4
2018-04-25,20.5,48.7,5.3,1005.2,0.0,43.0
2018-04-26,16.0,51.7,4.9,1006.5,0.0,19.3
2018-04-27,24.5,55.6,2.1,1001.6,2.5,68.1
2018-04-28,19.0,56.3,13.0,1002.9,0.0,69.8
2018-04-29,19.0,57.9,16.4,1012.2,6.1,74.8
2018-04-30,22.2,61.9,5.5,1007.6,1.7,88.6
2018-05-01,25.2,55.2,0.3,1012.3,0.0,28.1
2018-05-02,18.9,47.1,5.0,1009.5,0.0,43.8
2018-05-03,22.3,50.9,10.5,997.3,0.0,36.8
2018-05-04,23.6,53.5,5.1,1010.9,0.0,46.1
2018-05-05,24.5,62.1,4.6,998.1,0.0,57.4
2018-05-06,23.2,44.6,8.1,1010.0,0.0,29.1
2018-05-07,21.7,57.4,20.0,1005.8,0.0,51.9
2018-05-08,20.5,52.0,6.4,1011.4,0.0,30.5
2018-05-09,23.4,55.1,5.6,1001.6,13.5,75.4
2018-05-10,20.1,50.2,12.1,1014.4,0.0,45.1
2018-05-11,14.7,46.3,7.0,1013.3,0.0,30.6
2018-05-12,24.9,54.1,15.1,1006.3,0.0,34.1
2018-05-13,26.5,53.4,2.0,998.8,3.0,68.5
2018-05-14,16.8,54.8,2.1,1021.1,0.0,55.4
2018-05-15,21.1,49.7,2.5,1005.4,0.0,48.7
2018-05-16,26.1,46.6,9.3,1008.8,0.9,73.9
2018-05-17,30.6,41.6,6.4,1000.5,0.0,46.7
2018-05-18,24.6,53.3,4.1,1027.1,0.0,43.3
2018-05-19,22.5,51.1,6.5,1010.0,0.0,42.9
2018-05-20,24.3,44.0,10.3,1005.3,6.0,44.1
2018-05-21,29.1,46.0,3.9,1009.0,0.0,26.9
2018-05-22,23.1,46.2,8.5,1012.7,0.2,71.3
2018-05-23,22.8,40.9,3.5,1011.1,0.0,39.6
2018-05-24,23.9,44.1,1.2,1006.9,0.0,21.2
2018-05-25,22.6,42.3,5.1,1011.4,0.0,31.4
2018-05-26,26.0,45.8,1.0,1006.7,0.0,57.4
2018-05-27,30.6,44.0,3.9,1005.1,0.0,33.1
2018-05-28,26.8,39.4,5.6,1003.2,0.0,43.9
2018-05-29,25.2,57.5,2.5,1000.6,9.6,81.0
2018-05-30,25.2,53.5,7.6,1010.7,0.0,49.2
2018-05-31,21.5,43.3,4.2,1012.8,0.0,24.2
2018-06-01,28.9,48.4,7.8,1012.5,0.0,22.3
2018-06-02,26.1,49.0,4.9,1007.7,0.0,46.2
2018-06-03,25.9,52.7,4.3,1006.5,4.8,75.8
2018-06-04,36.1,42.6,2.5,995.4,0.0,33.2
2018-06-05,27.6,52.0,5.1,1006.5,1.7,58.7
2018-06-06,24.5,43.7,5.6,1010.1,0.0,30.1
2018-06-07,25.6,39.6,6.5,998.6,0.0,23.5
2018-06-08,30.4,49.8,6.1,1010.7,0.0,34.6
2018-06-09,27.3,52.6,1.5,1003.3,0.0,44.8
2018-06-10,22.8,59.0,10.0,1008.1,0.0,56.0
2018-06-11,29.9,39.9,6.7,1008.5,0.0,32.8
2018-06-12,25.2,49.3,5.2,1007.9,0.0,41.3
2018-06-13,32.9,43.7,6.5,1011.1,0.0,34.8
2018-06-14,30.6,49.6,7.4,1008.3,8.6,67.8
2018-06-15,26.1,38.2,16.9,1006.7,0.0,19.9
2018-06-16,31.3,39.2,3.2,989.2,0.0,29.7
2018-06-17,27.7,41.6,3.2,1011.6,0.0,39.1
2018-06-18,30.1,45.8,1.9,999.5,0.0,34.6
2018-06-19,29.1,42.1,0.7,1010.2,0.0,22.9
2018-06-20,25.1,48.6,6.8,1010.4,0.0,26.6
2018-06-21,25.8,50.4,17.3,1006.6,0.0,30.8
2018-06-22,30.8,48.2,4.0,1009.9,0.0,26.8
2018-06-23,26.8,53.3,11.5,1009.7,0.0,72.2
2018-06-24,26.6,47.2,4.1,1008.8,0.0,28.4
2018-06-25,25.0,39.0,11.1,999.4,0.0,28.6
2018-06-26,29.1,51.9,6.5,1006.1,0.0,41.0
2018-06-27,34.0,42.0,5.2,997.3,0.0,46.2
2018-06-28,24.7,49.6,3.2,1002.7,0.0,43.9
2018-06-29,28.0,52.9,5.4,1004.7,0.0,47.1
2018-06-30,32.1,47.3,9.2,1011.8,0.0,39.0
2018-07-01,27.7,37.5,2.9,1008.5,0.0,30.3
2018-07-02,29.3,40.4,4.8,1008.0,0.0,33.6
2018-07-03,24.7,51.6,5.9,1012.0,0.0,35.3
2018-07-04,29.2,44.2,9.0,1001.5,8.4,55.0
2018-07-05,27.3,45.4,5.5,999.0,0.0,36.0
2018-07-06,30.8,48.8,4.1,996.3,0.0,33.5
2018-07-07,31.4,48.5,6.2,1005.9,0.0,40.4
2018-07-08,35.6,46.5,10.9,1007.6,0.0,25.7
2018-07-09,29.5,44.1,7.0,1010.3,0.0,19.3
2018-07-10,28.8,43.6,4.9,1002.0,8.8,50.8
2018-07-11,28.3,49.5,5.3,1013.1,0.0,38.8
2018-07-12,26.7,48.0,2.0,1017.4,0.0,21.9
2018-07-13,28.7,44.0,8.5,1009.2,0.0,53.5
2018-07-14,26.7,50.8,1.5,1014.6,0.0,60.3
2018-07-15,28.1,44.8,3.6,1010.8,0.0,43.6
2018-07-16,31.5,41.2,4.4,1003.6,0.0,27.5
2018-07-17,24.5,41.7,3.6,1004.9,0.0,26.9
2018-07-18,30.8,40.7,2.1,997.0,0.0,33.7
2018-07-19,31.3,44.3,2.9,1002.6,0.0,40.3
2018-07-20,27.0,51.9,1.4,1005.8,0.0,44.9
2018-07-21,20.9,41.8,13.9,1009.0,0.0,18.7
2018-07-22,25.3,46.9,3.3,1007.3,0.0,35.0
2018-07-23,31.0,42.7,3.0,993.5,0.0,38.1
2018-07-24,27.0,44.8,17.3,1010.9,0.0,11.2
2018-07-25,23.9,38.7,1.1,1013.0,0.0,17.6
2018-07-26,25.3,45.2,7.5,1009.7,0.0,40.5
2018-07-27,29.3,45.5,5.2,1000.0,0.0,32.3
2018-07-28,28.3,49.2,2.2,1008.2,0.0,36.1
2018-07-29,25.9,47.8,5.5,1007.7,8.6,78.9
2018-07-30,25.4,40.8,15.4,1010.2,0.0,30.2
2018-07-31,25.2,52.3,7.5,1015.6,0.0,37.6
2018-08-01,23.5,48.1,6.8,1007.8,0.0,35.0
2018-08-02,31.0,48.1,1.7,1005.9,0.0,35.4
2018-08-03,25.1,47.2,2.5,1003.6,8.3,58.9
2018-08-04,29.6,44.8,1.2,1010.3,0.0,32.6
2018-08-05,30.4,48.7,5.3,1008.8,4.6,57.3
2018-08-06,28.7,50.1,5.2,1007.2,0.0,36.8
2018-08-07,24.3,39.1,2.5,1003.1,0.0,24.0
2018-08-08,26.7,45.3,9.2,1003.7,0.0,37.6
2018-08-09,25.3,46.9,1.6,998.7,0.0,52.0
2018-08-10,22.5,49.6,2.7,1005.8,0.0,42.2
2018-08-11,26.1,54.5,5.5,1011.0,0.0,45.5
2018-08-12,21.5,44.8,1.8,1011.8,0.0,37.1
2018-08-13,28.4,46.3,3.9,1007.1,0.0,27.7
2018-08-14,23.3,46.4,2.9,1016.3,0.0,43.5
2018-08-15,25.2,45.2,6.1,1009.4,0.0,39.2
2018-08-16,25.3,47.6,1.4,1005.0,0.0,37.2
2018-08-17,23.5,53.4,0.6,1005.2,0.0,47.0
2018-08-18,25.9,44.5,1.7,1006.4,5.1,67.7
2018-08-19,22.6,52.1,9.3,1007.0,9.0,75.4
2018-08-20,26.4,41.6,8.8,1012.0,0.0,41.6
2018-08-21,19.6,47.5,2.3,1012.8,0.0,29.9
2018-08-22,23.9,48.9,4.8,1007.0,0.0,52.0
2018-08-23,29.2,59.1,5.1,1004.5,1.0,63.1
2018-08-24,20.2,49.6,1.4,1013.9,0.0,46.2
2018-08-25,21.0,40.1,2.9,1015.1,0.0,31.8
2018-08-26,24.4,41.3,4.3,999.1,0.0,21.7
2018-08-27,23.2,51.7,0.4,1008.0,0.0,52.0
2018-08-28,23.6,54.8,5.5,1009.2,0.9,56.7
2018-08-29,23.8,53.9,7.1,1011.3,0.0,60.1
2018-08-30,24.1,53.0,5.9,1009.0,0.0,65.6
2018-08-31,25.3,58.2,8.3,1009.9,0.0,46.6
2018-09-01,23.0,50.0,6.8,1007.8,0.0,29.7
2018-09-02,20.9,57.4,9.2,1006.0,0.0,41.6
2018-09-03,23.5,44.9,0.6,1012.7,8.6,74.7
2018-09-04,27.0,48.8,3.6,1011.1,0.0,35.6
2018-09-05,20.7,44.5,2.0,1013.4,0.0,5.2
2018-09-06,18.0,52.4,0.7,1015.7,0.0,46.3
2018-09-07,24.0,53.8,4.5,1003.6,0.0,52.7
2018-09-08,20.2,54.8,9.5,1007.9,0.0,50.0
2018-09-09,13.8,54.8,3.0,1019.2,0.0,51.6
2018-09-10,22.7,50.1,6.4,1010.9,0.0,56.2
2018-09-11,18.3,54.0,11.5,1011.6,0.0,41.9
2018-09-12,19.5,47.8,4.1,1009.5,0.0,54.9
2018-09-13,20.5,62.3,10.3,1016.6,0.0,50.8
2018-09-14,19.9,54.2,9.6,1001.7,0.0,55.5
2018-09-15,21.3,53.5,6.2,1011.3,0.0,42.1
2018-09-16,17.6,64.2,1.6,1011.3,0.0,74.6
2018-09-17,20.3,50.3,0.6,1004.1,0.0,46.8
2018-09-18,17.8,51.1,2.7,1019.7,0.0,40.1
2018-09-19,20.6,51.5,3.5,996.8,0.0,29.5
2018-09-20,20.0,56.9,4.1,1011.1,0.0,49.0
2018-09-21,15.1,59.7,7.6,1015.6,0.0,41.5
2018-09-22,21.0,61.4,2.6,1005.1,0.0,55.9
2018-09-23,15.9,70.9,7.8,1013.9,11.9,97.5
2018-09-24,19.8,47.0,14.4,1009.5,0.0,47.4
2018-09-25,18.2,61.6,4.3,1016.3,0.0,56.9
2018-09-26,22.4,56.0,5.8,1026.8,0.1,76.8
2018-09-27,16.1,56.1,13.9,1014.2,0.0,59.3
2018-09-28,15.5,56.2,8.5,1015.8,0.0,60.6
2018-09-29,16.3,55.0,2.7,1007.5,0.0,34.5
2018-09-30,15.2,68.2,15.2,1014.0,0.0,75.8
2018-10-01,18.3,64.3,5.7,1009.5,0.0,66.6
2018-10-02,10.8,60.4,3.0,1019.0,0.0,41.9
2018-10-03,12.3,67.3,1.0,1007.2,6.1,68.5
2018-10-04,12.1,53.3,2.7,1009.1,0.0,55.3
2018-10-05,17.9,54.4,5.5,1017.4,0.0,46.5
2018-10-06,20.0,50.5,2.1,1011.5,0.0,35.9
2018-10-07,14.4,58.1,2.4,1019.9,0.0,51.3
2018-10-08,14.0,62.7,11.9,1015.3,6.2,94.5
2018-10-09,14.5,62.6,5.8,1015.8,0.0,32.3
2018-10-10,17.5,63.1,1.2,1010.2,0.0,54.4
